experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",30,True,active,0.120914,1.905213,0.100295,55.0,0.0,1.05,0.99,1.3,10.0,0.120914,0.873,1.79,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",32,True,active,0.061239,1.954634,0.061239,40.0,0.0,1.67,1.0,1.6,5.0,0.061239,1.131,1.42,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",25,True,active,0.130886,1.920179,0.120117,0.0,0.0,1.77,1.0,1.8,20.0,0.130886,1.664,2.34,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",28,True,active,0.124927,1.950921,0.102238,5.0,0.0,1.38,0.99,1.8,20.0,0.124927,1.385,2.11,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",34,True,active,0.074499,1.967206,0.063797,25.0,0.0,1.79,0.96,2.0,25.0,0.074499,1.785,1.45,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",19,True,active,0.103481,1.93861,0.07171,0.0,0.0,1.58,1.0,1.2,10.0,0.103481,1.481,3.06,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",23,True,active,0.06145,1.998716,0.053057,45.0,0.0,1.8,0.99,1.4,15.0,0.06145,1.532,3.12,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",36,True,active,0.124811,1.936289,0.098021,0.0,0.0,1.74,0.95,1.8,20.0,0.124811,1.45,1.64,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",24,True,active,0.126481,1.937277,0.103937,15.0,0.0,1.45,1.0,1.7,20.0,0.126481,1.147,3.05,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",35,True,active,0.102222,1.988717,0.067928,0.0,0.0,1.8,1.0,1.4,30.0,0.102222,1.792,1.98,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",38,True,active,0.114952,1.95806,0.104964,0.0,0.0,1.43,0.99,1.9,20.0,0.114952,1.028,1.63,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",37,True,active,0.098863,1.895996,0.098863,45.0,0.0,1.12,0.99,1.6,5.0,0.098863,0.333,1.85,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",33,True,active,0.124302,1.92764,0.121679,45.0,0.0,1.47,1.0,1.3,5.0,0.124302,0.511,2.52,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",40,True,active,0.068743,1.963193,0.060594,50.0,0.0,1.77,1.0,1.6,15.0,0.068743,1.769,1.57,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",42,False,miss,0.3755,1.94785,0.1076,0.0,0.0,1.77,0.99,2.0,0.0,0.3755,0.0,1.63,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",44,False,miss,0.325537,1.951885,0.0955,0.0,0.0,1.32,0.99,1.6,0.0,0.325537,0.0,1.51,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",45,True,active,0.091236,1.993601,0.083475,45.0,0.0,1.8,0.97,1.9,20.0,0.091236,1.798,1.45,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",43,False,miss,0.360869,1.94836,0.107963,0.0,0.0,1.72,1.0,2.1,0.0,0.360869,0.0,2.03,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",41,True,active,0.11731,1.96321,0.114998,50.0,0.0,1.0,1.0,1.3,10.0,0.11731,0.322,2.39,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",49,True,active,0.104693,1.968615,0.095009,50.0,0.0,1.22,1.0,1.3,15.0,0.104693,1.047,1.68,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",51,False,miss,0.376942,1.919418,0.153928,0.0,0.0,1.73,1.0,2.2,0.0,0.376942,0.0,1.55,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",39,True,active,0.069841,1.948628,0.03907,0.0,0.0,1.63,0.99,1.4,20.0,0.069841,1.617,3.01,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",53,True,active,0.068059,2.017226,0.041332,0.0,0.0,1.8,1.0,1.6,30.0,0.068059,1.71,1.47,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",52,True,active,0.086845,2.009893,0.06341,0.0,0.0,1.53,1.0,1.2,20.0,0.086845,1.105,1.77,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",48,True,active,0.089774,1.929985,0.089774,45.0,0.0,1.43,0.99,1.5,10.0,0.089774,0.594,2.06,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",54,False,miss,0.336056,1.931975,0.092785,0.0,0.0,1.79,0.95,1.7,0.0,0.336056,0.0,1.57,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",47,True,active,0.023814,1.955309,0.023814,50.0,0.0,1.42,0.97,1.3,10.0,0.023814,0.818,2.4,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",58,False,miss,0.296922,1.89096,0.071402,0.0,0.0,1.81,0.99,1.4,0.0,0.296922,0.0,1.46,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",55,True,active,0.097867,1.943361,0.092658,15.0,0.0,1.44,0.99,1.4,15.0,0.097867,1.443,2.05,
exp17e_perturb7,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",46,True,active,0.06926,1.960753,0.06926,40.0,0.0,1.75,0.97,1.9,15.0,0.06926,1.753,2.96,
