experiment,config_id,config_json,seed,hit,hit_type,pos_error,vel_error,min_dist,ball_near_ms,tube_ready_ms,max_tcp,max_qdot,max_face,hit_time_error_ms,hit_pos_error,v_racket_at_hit,wall_time,error
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",20,,,,,,,,,,,,,,0.24,no_result
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",21,,,,,,,,,,,,,,0.2,no_result
exp17a_noise,ablationfull__ballspeed12__noplot__servebox,"{""--ablation"": ""full"", ""--ball-speed"": 12, ""--no-plot"": null, ""--serve-box"": null}",98,True,active,0.089177,1.87879,0.083764,30.0,70.0,1.8,0.99,2.1,15.0,0.089177,1.721,2.99,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",12,True,active,0.059749,1.976069,0.047352,0.0,0.0,1.34,0.99,1.4,20.0,0.059749,0.939,1.48,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",11,True,active,0.094857,1.954077,0.027234,0.0,0.0,1.81,0.99,2.3,30.0,0.094857,1.559,1.88,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",2,True,active,0.10519,1.926908,0.089744,0.0,0.0,1.51,0.99,1.9,15.0,0.10519,1.444,3.03,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",13,True,active,0.079531,1.973268,0.030838,0.0,0.0,1.79,0.97,1.6,25.0,0.079531,1.562,1.63,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",27,,,,,,,,,,,,,,0.27,no_result
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",7,True,active,0.10449,1.929481,0.08549,0.0,0.0,1.1,0.97,1.1,15.0,0.10449,0.747,2.8,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",16,True,active,0.083098,1.951458,0.019088,0.0,0.0,1.76,1.0,1.8,20.0,0.083098,1.627,1.51,
exp17a_noise,ablationnone__ballspeed7__noplot__servebox,"{""--ablation"": ""none"", ""--ball-speed"": 7, ""--no-plot"": null, ""--serve-box"": null}",14,True,active,0.104431,1.919637,0.103249,50.0,0.0,1.58,0.99,1.6,5.0,0.104431,0.521,1.59,
